w_value,epoch,iter,loss0,reg,loss,acc,srpq
0.004,20,3,0.010681,0.400071,0.410753,0.978869,6.702721e-01
0.004,21,1,0.011667,0.398836,0.410503,0.974121,6.711008e-01
0.004,21,2,0.011238,0.398230,0.409469,0.974854,6.715073e-01
0.004,21,3,0.011277,0.397508,0.408785,0.975000,6.719924e-01
0.004,22,1,0.011283,0.396756,0.408039,0.975586,6.724983e-01
0.004,22,2,0.011457,0.395661,0.407117,0.972168,6.732351e-01
0.004,22,3,0.011187,0.395173,0.406361,0.976190,6.735633e-01
0.004,23,1,0.011351,0.394246,0.405598,0.975098,6.741879e-01
0.004,23,2,0.011503,0.393652,0.405155,0.973633,6.745889e-01
0.004,23,3,0.010785,0.392733,0.403518,0.975298,6.752089e-01
0.004,24,1,0.010873,0.392132,0.403005,0.974365,6.756152e-01
0.004,24,2,0.011457,0.391399,0.402856,0.974121,6.761103e-01
0.004,24,3,0.011145,0.390138,0.401283,0.975595,6.769636e-01
0.004,25,1,0.010896,0.389811,0.400707,0.976562,6.771849e-01
0.004,25,2,0.011555,0.388836,0.400392,0.973145,6.778451e-01
0.004,25,3,0.010717,0.388188,0.398905,0.974405,6.782850e-01
0.004,26,1,0.010754,0.387471,0.398225,0.974121,6.787714e-01
0.004,26,2,0.011366,0.386709,0.398075,0.974365,6.792890e-01
0.004,26,3,0.010833,0.385770,0.396602,0.976786,6.799271e-01
0.004,27,1,0.010872,0.384886,0.395759,0.976807,6.805280e-01
0.004,27,2,0.011164,0.384606,0.395770,0.971924,6.807186e-01
0.004,27,3,0.010655,0.383664,0.394318,0.976190,6.813606e-01
0.004,28,1,0.010948,0.382890,0.393838,0.975586,6.818879e-01
0.004,28,2,0.011056,0.382208,0.393263,0.972900,6.823533e-01
0.004,28,3,0.010439,0.381229,0.391668,0.975298,6.830211e-01
0.004,29,1,0.011091,0.380840,0.391931,0.973633,6.832873e-01
0.004,29,2,0.009978,0.379719,0.389698,0.977295,6.840533e-01
0.004,29,3,0.011334,0.378992,0.390326,0.972917,6.845510e-01
0.004,30,1,0.011291,0.378106,0.389397,0.975586,6.851577e-01
0.004,30,2,0.011148,0.377904,0.389052,0.972412,6.852963e-01
0.004,30,3,0.009420,0.376780,0.386200,0.978274,6.860670e-01
0.008,1,1,0.017967,0.374719,0.392687,0.974854,6.874821e-01
0.008,1,2,0.018001,0.373160,0.391161,0.973633,6.885553e-01
0.008,1,3,0.017603,0.372859,0.390461,0.975000,6.887625e-01
0.008,2,1,0.016844,0.371940,0.388784,0.975342,6.893955e-01
0.008,2,2,0.017370,0.371431,0.388801,0.973389,6.897467e-01
0.008,2,3,0.017635,0.371712,0.389347,0.971726,6.895527e-01
0.008,3,1,0.017139,0.370504,0.387643,0.971436,6.903866e-01
0.008,3,2,0.017147,0.369531,0.386679,0.971924,6.910580e-01
0.008,3,3,0.016043,0.369085,0.385128,0.976488,6.913666e-01
0.008,4,1,0.016536,0.368440,0.384976,0.974854,6.918130e-01
0.008,4,2,0.016631,0.367470,0.384101,0.973633,6.924842e-01
0.008,4,3,0.016696,0.367187,0.383883,0.974405,6.926803e-01
0.008,5,1,0.015946,0.366357,0.382303,0.977295,6.932550e-01
0.008,5,2,0.017021,0.365766,0.382787,0.968262,6.936651e-01
0.008,5,3,0.015720,0.364970,0.380690,0.977083,6.942172e-01
0.008,6,1,0.015563,0.364257,0.379819,0.974365,6.947129e-01
0.008,6,2,0.016253,0.363565,0.379818,0.971680,6.951933e-01
0.008,6,3,0.016200,0.363369,0.379569,0.973512,6.953296e-01
0.008,7,1,0.016020,0.362351,0.378371,0.973389,6.960379e-01
0.008,7,2,0.015699,0.361572,0.377272,0.971191,6.965802e-01
0.008,7,3,0.015769,0.361128,0.376897,0.972619,6.968895e-01
0.008,8,1,0.015182,0.360495,0.375676,0.975586,6.973314e-01
0.008,8,2,0.015500,0.359511,0.375011,0.972656,6.980176e-01
0.008,8,3,0.016230,0.358821,0.375050,0.970238,6.984996e-01
0.008,9,1,0.015093,0.358211,0.373304,0.974121,6.989258e-01
0.008,9,2,0.015859,0.357319,0.373178,0.971924,6.995496e-01
0.008,9,3,0.015244,0.357164,0.372408,0.974107,6.996579e-01
0.008,10,1,0.015500,0.356470,0.371970,0.971191,7.001432e-01
0.008,10,2,0.015086,0.355500,0.370586,0.975098,7.008231e-01
0.008,10,3,0.015283,0.354405,0.369689,0.972321,7.015907e-01
0.008,11,1,0.014873,0.354035,0.368908,0.973877,7.018504e-01
0.008,11,2,0.015083,0.353699,0.368782,0.974121,7.020862e-01
0.008,11,3,0.015335,0.352537,0.367872,0.969940,7.029025e-01
0.008,12,1,0.014785,0.351993,0.366778,0.972900,7.032850e-01
0.008,12,2,0.014796,0.351419,0.366215,0.974365,7.036886e-01
0.008,12,3,0.014971,0.350823,0.365794,0.971726,7.041080e-01
0.008,13,1,0.015650,0.350113,0.365763,0.967041,7.046086e-01
0.008,13,2,0.014083,0.349406,0.363490,0.976074,7.051066e-01
0.008,13,3,0.014224,0.348587,0.362811,0.978571,7.056846e-01
0.008,14,1,0.014602,0.347819,0.362421,0.971924,7.062266e-01
0.008,14,2,0.015269,0.347230,0.362499,0.971191,7.066429e-01
0.008,14,3,0.013546,0.347042,0.360587,0.978274,7.067759e-01
0.008,15,1,0.014466,0.345986,0.360452,0.973877,7.075222e-01
0.008,15,2,0.013953,0.345354,0.359307,0.975586,7.079698e-01
0.008,15,3,0.014670,0.344569,0.359239,0.970536,7.085258e-01
0.008,16,1,0.014742,0.344108,0.358849,0.974121,7.088525e-01
0.008,16,2,0.013482,0.343200,0.356682,0.974854,7.094960e-01
0.008,16,3,0.014299,0.342488,0.356787,0.971429,7.100016e-01
0.008,17,1,0.013560,0.341954,0.355514,0.975342,7.103810e-01
0.008,17,2,0.014189,0.340954,0.355143,0.971924,7.110917e-01
0.008,17,3,0.014408,0.340874,0.355282,0.973214,7.111486e-01
0.008,18,1,0.013825,0.339948,0.353773,0.972168,7.118070e-01
0.008,18,2,0.013495,0.339417,0.352912,0.975586,7.121857e-01
0.008,18,3,0.014465,0.338257,0.352722,0.972321,7.130120e-01
0.008,19,1,0.014438,0.337706,0.352144,0.970703,7.134050e-01
0.008,19,2,0.013343,0.337214,0.350557,0.976562,7.137562e-01
0.008,19,3,0.013281,0.336799,0.350080,0.973512,7.140527e-01
0.008,20,1,0.013331,0.336292,0.349623,0.975098,7.144143e-01
0.008,20,2,0.013154,0.335152,0.348306,0.976318,7.152294e-01
0.008,20,3,0.014209,0.334208,0.348416,0.969643,7.159051e-01
0.008,21,1,0.013499,0.333627,0.347126,0.974854,7.163210e-01
0.008,21,2,0.013984,0.333518,0.347502,0.971680,7.163993e-01
0.008,21,3,0.012445,0.332654,0.345099,0.978869,7.170186e-01
0.008,22,1,0.013496,0.331838,0.345334,0.974365,7.176036e-01
0.008,22,2,0.013402,0.331224,0.344626,0.972412,7.180445e-01
0.008,22,3,0.012689,0.330837,0.343526,0.976488,7.183223e-01
0.008,23,1,0.013344,0.330095,0.343439,0.973633,7.188555e-01
0.008,23,2,0.013539,0.329212,0.342751,0.973877,7.194904e-01
0.008,23,3,0.012216,0.328612,0.340828,0.976786,7.199221e-01
0.008,24,1,0.012312,0.327802,0.340114,0.977783,7.205054e-01
0.008,24,2,0.012729,0.327219,0.339947,0.974365,7.209261e-01
0.008,24,3,0.013984,0.327034,0.341018,0.972024,7.210590e-01
0.008,25,1,0.012261,0.325975,0.338236,0.977295,7.218235e-01
0.008,25,2,0.012992,0.325249,0.338240,0.973145,7.223478e-01
0.008,25,3,0.013278,0.324874,0.338152,0.972321,7.226181e-01
0.008,26,1,0.012789,0.323978,0.336767,0.973877,7.232663e-01
0.008,26,2,0.012637,0.323654,0.336291,0.973633,7.235002e-01
0.008,26,3,0.012697,0.322489,0.335186,0.975000,7.243442e-01
0.008,27,1,0.012629,0.322264,0.334893,0.972900,7.245070e-01
0.008,27,2,0.011999,0.321199,0.333198,0.979492,7.252787e-01
0.008,27,3,0.013277,0.320857,0.334134,0.969643,7.255269e-01
0.008,28,1,0.011819,0.320129,0.331948,0.979248,7.260553e-01
0.008,28,2,0.012777,0.319323,0.332100,0.972656,7.266406e-01
0.008,28,3,0.012841,0.319085,0.331926,0.970536,7.268137e-01
0.008,29,1,0.011326,0.317927,0.329253,0.977051,7.276561e-01
0.008,29,2,0.011992,0.317458,0.329450,0.978027,7.279974e-01
0.008,29,3,0.013897,0.317432,0.331329,0.968155,7.280162e-01
0.008,30,1,0.011589,0.316268,0.327858,0.976318,7.288638e-01
0.008,30,2,0.013208,0.315853,0.329061,0.972656,7.291665e-01
0.008,30,3,0.011644,0.314824,0.326468,0.977381,7.299174e-01
0.016,1,1,0.023532,0.311394,0.334927,0.973145,7.324249e-01
0.016,1,2,0.023078,0.311069,0.334147,0.973145,7.326634e-01
0.016,1,3,0.022739,0.310205,0.332944,0.972321,7.332969e-01
0.016,2,1,0.022285,0.309503,0.331788,0.972412,7.338115e-01
0.016,2,2,0.022342,0.309026,0.331368,0.973389,7.341613e-01
0.016,2,3,0.022535,0.308596,0.331131,0.970833,7.344776e-01
0.016,3,1,0.022435,0.307994,0.330429,0.970459,7.349199e-01
0.016,3,2,0.021513,0.306998,0.328511,0.970459,7.356520e-01
0.016,3,3,0.021199,0.306694,0.327893,0.973214,7.358758e-01
0.016,4,1,0.020686,0.306055,0.326741,0.972168,7.363461e-01
0.016,4,2,0.021210,0.305242,0.326451,0.972656,7.369452e-01
0.016,4,3,0.022147,0.304740,0.326887,0.966071,7.373149e-01
0.016,5,1,0.021448,0.304291,0.325739,0.967773,7.376464e-01
0.016,5,2,0.020591,0.303085,0.323675,0.970459,7.385367e-01
0.016,5,3,0.020415,0.303035,0.323450,0.972917,7.385734e-01
0.016,6,1,0.019678,0.302085,0.321763,0.972168,7.392751e-01
0.016,6,2,0.020105,0.301754,0.321859,0.973389,7.395200e-01
0.016,6,3,0.021719,0.300840,0.322559,0.962202,7.401960e-01
0.016,7,1,0.020479,0.300562,0.321042,0.967529,7.404017e-01
0.016,7,2,0.019737,0.299174,0.318911,0.970947,7.414303e-01
0.016,7,3,0.019849,0.299300,0.319148,0.969643,7.413371e-01
0.016,8,1,0.019324,0.298255,0.317579,0.971436,7.421120e-01
0.016,8,2,0.019909,0.298020,0.317928,0.967285,7.422866e-01
0.016,8,3,0.019704,0.296997,0.316701,0.969345,7.430460e-01
0.016,9,1,0.019947,0.296694,0.316642,0.966309,7.432712e-01
0.016,9,2,0.018740,0.295955,0.314695,0.972656,7.438212e-01
0.016,9,3,0.019148,0.294902,0.314051,0.972024,7.446044e-01
0.016,10,1,0.018947,0.294964,0.313911,0.971191,7.445584e-01
0.016,10,2,0.018868,0.294078,0.312946,0.970459,7.452186e-01
0.016,10,3,0.019056,0.292788,0.311844,0.969643,7.461805e-01
0.016,11,1,0.018967,0.292925,0.311892,0.968506,7.460780e-01
0.016,11,2,0.018411,0.291998,0.310409,0.971191,7.467702e-01
0.016,11,3,0.018354,0.291328,0.309682,0.972917,7.472704e-01
0.016,12,1,0.018804,0.291040,0.309844,0.967285,7.474856e-01
0.016,12,2,0.017890,0.290065,0.307955,0.972412,7.482147e-01
0.016,12,3,0.018050,0.289552,0.307602,0.971131,7.485991e-01
0.016,13,1,0.017320,0.288760,0.306080,0.974121,7.491920e-01
0.016,13,2,0.018457,0.288416,0.306873,0.968262,7.494498e-01
0.016,13,3,0.018066,0.287943,0.306009,0.969048,7.498045e-01
0.016,14,1,0.017034,0.286996,0.304030,0.972900,7.505144e-01
0.016,14,2,0.018340,0.286589,0.304929,0.968018,7.508199e-01
0.016,14,3,0.017459,0.285934,0.303393,0.969940,7.513124e-01
0.016,15,1,0.017434,0.285186,0.302620,0.969971,7.518743e-01
0.016,15,2,0.017262,0.284623,0.301885,0.972656,7.522976e-01
0.016,15,3,0.017282,0.284150,0.301432,0.969345,7.526539e-01
0.016,16,1,0.016789,0.283057,0.299846,0.973145,7.534769e-01
0.016,16,2,0.017098,0.282938,0.300036,0.970947,7.535667e-01
0.016,16,3,0.017311,0.282427,0.299738,0.969643,7.539517e-01
0.016,17,1,0.016831,0.281531,0.298363,0.971436,7.546273e-01
0.016,17,2,0.016229,0.280839,0.297068,0.974609,7.551498e-01
0.016,17,3,0.017400,0.280518,0.297918,0.967262,7.553922e-01
0.016,18,1,0.016323,0.279631,0.295954,0.974121,7.560628e-01
0.016,18,2,0.016323,0.279357,0.295680,0.971924,7.562698e-01
0.016,18,3,0.016937,0.278375,0.295312,0.968155,7.570127e-01
0.016,19,1,0.015531,0.277716,0.293248,0.973389,7.575116e-01
0.016,19,2,0.016316,0.277370,0.293686,0.972656,7.577742e-01
0.016,19,3,0.016932,0.276924,0.293856,0.968452,7.581123e-01
0.016,20,1,0.016338,0.275850,0.292188,0.969727,7.589270e-01
0.016,20,2,0.015336,0.275693,0.291030,0.973877,7.590456e-01
0.016,20,3,0.016258,0.275064,0.291321,0.972024,7.595238e-01
0.016,21,1,0.015236,0.274503,0.289739,0.973877,7.599495e-01
0.016,21,2,0.016023,0.273826,0.289849,0.971680,7.604643e-01
0.016,21,3,0.015916,0.272804,0.288720,0.970238,7.612418e-01
0.016,22,1,0.016060,0.272304,0.288364,0.971191,7.616228e-01
0.016,22,2,0.015857,0.271791,0.287648,0.968994,7.620138e-01
0.016,22,3,0.014296,0.271801,0.286097,0.977679,7.620056e-01
0.016,23,1,0.016029,0.270914,0.286943,0.968506,7.626823e-01
0.016,23,2,0.014868,0.269965,0.284833,0.974121,7.634062e-01
0.016,23,3,0.014778,0.269579,0.284357,0.974405,7.637010e-01
0.016,24,1,0.014524,0.268815,0.283339,0.973633,7.642846e-01
0.016,24,2,0.015830,0.268509,0.284339,0.969971,7.645183e-01
0.016,24,3,0.014713,0.267807,0.282520,0.973214,7.650553e-01
0.016,25,1,0.014354,0.267337,0.281692,0.973145,7.654148e-01
0.016,25,2,0.014899,0.266707,0.281606,0.971924,7.658972e-01
0.016,25,3,0.015325,0.265754,0.281079,0.971726,7.666278e-01
0.016,26,1,0.014787,0.265251,0.280039,0.972412,7.670131e-01
0.016,26,2,0.015463,0.265134,0.280596,0.969482,7.671033e-01
0.016,26,3,0.013355,0.264217,0.277571,0.976190,7.678072e-01
0.016,27,1,0.014480,0.263909,0.278389,0.971680,7.680436e-01
0.016,27,2,0.014803,0.263110,0.277913,0.971191,7.686574e-01
0.016,27,3,0.013807,0.262354,0.276161,0.975595,7.692390e-01
0.016,28,1,0.013794,0.261748,0.275542,0.972656,7.697052e-01
0.016,28,2,0.014736,0.261350,0.276086,0.971924,7.700116e-01
0.016,28,3,0.014030,0.261199,0.275229,0.974405,7.701277e-01
0.016,29,1,0.014304,0.260017,0.274321,0.970703,7.710384e-01
0.016,29,2,0.014098,0.259804,0.273902,0.973877,7.712025e-01
0.016,29,3,0.013529,0.259274,0.272802,0.975000,7.716118e-01
0.016,30,1,0.014586,0.258652,0.273237,0.970947,7.720920e-01
0.016,30,2,0.014003,0.257975,0.271978,0.970459,7.726147e-01
0.016,30,3,0.012661,0.257273,0.269934,0.978571,7.731570e-01
0.032,1,1,0.027769,0.252360,0.280129,0.967285,7.769651e-01
0.032,1,2,0.026743,0.251801,0.278544,0.970703,7.773996e-01
0.032,1,3,0.026828,0.251165,0.277993,0.968750,7.778939e-01
0.032,2,1,0.026814,0.251108,0.277922,0.965820,7.779385e-01
0.032,2,2,0.025890,0.249872,0.275762,0.968262,7.789006e-01
0.032,2,3,0.026126,0.249593,0.275719,0.964881,7.791181e-01
0.032,3,1,0.025845,0.249243,0.275088,0.966553,7.793907e-01
0.032,3,2,0.025498,0.248651,0.274149,0.967041,7.798522e-01
0.032,3,3,0.025218,0.248011,0.273229,0.966964,7.803513e-01
0.032,4,1,0.025210,0.247676,0.272887,0.962158,7.806125e-01
0.032,4,2,0.024551,0.247139,0.271690,0.969727,7.810323e-01
0.032,4,3,0.024981,0.246272,0.271252,0.964286,7.817098e-01
0.032,5,1,0.024077,0.245942,0.270020,0.967773,7.819673e-01
0.032,5,2,0.024402,0.245432,0.269835,0.963379,7.823661e-01
0.032,5,3,0.024545,0.244905,0.269450,0.964583,7.827787e-01
0.032,6,1,0.023512,0.244296,0.267808,0.967285,7.832557e-01
0.032,6,2,0.024061,0.243594,0.267655,0.962891,7.838054e-01
0.032,6,3,0.023705,0.243646,0.267351,0.964881,7.837650e-01
0.032,7,1,0.023341,0.242708,0.266049,0.965820,7.845006e-01
0.032,7,2,0.023154,0.242217,0.265371,0.963135,7.848860e-01
0.032,7,3,0.023020,0.241806,0.264826,0.965774,7.852081e-01
0.032,8,1,0.022778,0.241103,0.263880,0.966553,7.857609e-01
0.032,8,2,0.022989,0.240279,0.263269,0.961670,7.864083e-01
0.032,8,3,0.022040,0.240683,0.262724,0.968750,7.860906e-01
0.032,9,1,0.022831,0.239629,0.262460,0.962158,7.869199e-01
0.032,9,2,0.021740,0.239012,0.260752,0.968506,7.874053e-01
0.032,9,3,0.021688,0.238577,0.260265,0.967262,7.877478e-01
0.032,10,1,0.022446,0.238126,0.260572,0.962891,7.881032e-01
0.032,10,2,0.021098,0.237511,0.258609,0.968750,7.885884e-01
0.032,10,3,0.021209,0.236796,0.258005,0.966369,7.891523e-01
0.032,11,1,0.021163,0.236606,0.257769,0.968018,7.893022e-01
0.032,11,2,0.021601,0.235854,0.257455,0.962646,7.898961e-01
0.032,11,3,0.020495,0.235241,0.255735,0.969048,7.903806e-01
0.032,12,1,0.020445,0.234861,0.255305,0.970459,7.906811e-01
0.032,12,2,0.020929,0.234640,0.255569,0.964355,7.908554e-01
0.032,12,3,0.020611,0.233449,0.254060,0.965476,7.917979e-01
0.032,13,1,0.020342,0.233303,0.253645,0.967041,7.919134e-01
0.032,13,2,0.019889,0.232753,0.252642,0.968018,7.923493e-01
0.032,13,3,0.020427,0.232274,0.252701,0.965774,7.927287e-01
0.032,14,1,0.019202,0.231581,0.250783,0.970703,7.932784e-01
0.032,14,2,0.019562,0.231291,0.250853,0.968262,7.935086e-01
0.032,14,3,0.020687,0.230819,0.251506,0.961607,7.938832e-01
0.032,15,1,0.019683,0.230356,0.250039,0.967041,7.942508e-01
0.032,15,2,0.018648,0.229516,0.248164,0.970459,7.949180e-01
0.032,15,3,0.019730,0.229157,0.248887,0.964583,7.952034e-01
0.032,16,1,0.018791,0.228432,0.247223,0.968750,7.957808e-01
0.032,16,2,0.018732,0.228430,0.247163,0.967529,7.957818e-01
0.032,16,3,0.019322,0.227522,0.246845,0.966369,7.965046e-01
0.032,17,1,0.019472,0.227028,0.246500,0.962158,7.968987e-01
0.032,17,2,0.018366,0.226562,0.244928,0.968506,7.972699e-01
0.032,17,3,0.017600,0.226223,0.243823,0.974702,7.975406e-01
0.032,18,1,0.018163,0.225455,0.243618,0.967529,7.981531e-01
0.032,18,2,0.017695,0.225039,0.242734,0.973145,7.984847e-01
0.032,18,3,0.018759,0.224729,0.243488,0.962798,7.987325e-01
0.032,19,1,0.017208,0.224112,0.241321,0.970215,7.992253e-01
0.032,19,2,0.018563,0.223757,0.242319,0.965332,7.995097e-01
0.032,19,3,0.017628,0.222699,0.240327,0.970536,8.003557e-01
0.032,20,1,0.017343,0.222730,0.240073,0.968750,8.003306e-01
0.032,20,2,0.018053,0.222252,0.240306,0.967285,8.007132e-01
0.032,20,3,0.016910,0.221027,0.237937,0.970238,8.016952e-01
0.032,21,1,0.017520,0.221100,0.238620,0.967529,8.016364e-01
0.032,21,2,0.017289,0.220211,0.237500,0.968506,8.023492e-01
0.032,21,3,0.016462,0.220356,0.236818,0.971429,8.022330e-01
0.032,22,1,0.016688,0.219402,0.236090,0.969971,8.029992e-01
0.032,22,2,0.017286,0.219052,0.236338,0.965820,8.032803e-01
0.032,22,3,0.016368,0.218729,0.235097,0.972321,8.035397e-01
0.032,23,1,0.017032,0.217919,0.234950,0.968506,8.041907e-01
0.032,23,2,0.016199,0.217556,0.233755,0.968018,8.044827e-01
0.032,23,3,0.016200,0.217281,0.233481,0.971131,8.047040e-01
0.032,24,1,0.016164,0.216979,0.233143,0.968262,8.049471e-01
0.032,24,2,0.015371,0.215843,0.231214,0.974121,8.058617e-01
0.032,24,3,0.017251,0.215462,0.232713,0.963393,8.061691e-01
0.032,25,1,0.016061,0.215081,0.231142,0.968994,8.064759e-01
0.032,25,2,0.015712,0.214984,0.230696,0.970215,8.065547e-01
0.032,25,3,0.015971,0.213797,0.229768,0.969048,8.075126e-01
0.032,26,1,0.015494,0.213452,0.228946,0.970947,8.077909e-01
0.032,26,2,0.015513,0.213099,0.228612,0.969971,8.080761e-01
0.032,26,3,0.015958,0.213088,0.229046,0.967262,8.080853e-01
0.032,27,1,0.015383,0.212173,0.227556,0.971191,8.088249e-01
0.032,27,2,0.014932,0.211635,0.226567,0.969238,8.092597e-01
0.032,27,3,0.015892,0.211470,0.227361,0.969643,8.093937e-01
0.032,28,1,0.015749,0.210695,0.226444,0.966797,8.100214e-01
0.032,28,2,0.015029,0.210147,0.225175,0.971436,8.104655e-01
0.032,28,3,0.014438,0.210164,0.224602,0.973512,8.104510e-01
0.032,29,1,0.015437,0.209575,0.225012,0.969727,8.109288e-01
0.032,29,2,0.014047,0.209160,0.223207,0.973145,8.112651e-01
0.032,29,3,0.015154,0.207842,0.222996,0.969940,8.123356e-01
0.032,30,1,0.014801,0.208095,0.222897,0.970947,8.121295e-01
0.032,30,2,0.014742,0.207285,0.222027,0.971436,8.127879e-01
0.032,30,3,0.014236,0.207078,0.221314,0.971131,8.129563e-01
0.064,1,1,0.027709,0.199067,0.226775,0.965820,8.194953e-01
0.064,1,2,0.027598,0.198645,0.226243,0.966309,8.198407e-01
0.064,1,3,0.028376,0.198970,0.227346,0.959821,8.195742e-01
0.064,2,1,0.027035,0.197945,0.224980,0.963379,8.204152e-01
0.064,2,2,0.026517,0.197789,0.224305,0.964844,8.205433e-01
0.064,2,3,0.027128,0.197359,0.224487,0.961012,8.208962e-01
0.064,3,1,0.026812,0.197010,0.223823,0.960938,8.211822e-01
0.064,3,2,0.025877,0.196679,0.222556,0.964355,8.214542e-01
0.064,3,3,0.025645,0.195769,0.221414,0.963095,8.222022e-01
0.064,4,1,0.026039,0.195722,0.221761,0.961670,8.222405e-01
0.064,4,2,0.025633,0.195543,0.221176,0.958496,8.223882e-01
0.064,4,3,0.024428,0.194546,0.218974,0.964286,8.232084e-01
0.064,5,1,0.025673,0.194884,0.220557,0.956787,8.229299e-01
0.064,5,2,0.024284,0.193870,0.218154,0.964600,8.237646e-01
0.064,5,3,0.024404,0.193363,0.217766,0.962500,8.241829e-01
0.064,6,1,0.024741,0.193300,0.218041,0.961914,8.242345e-01
0.064,6,2,0.024133,0.192668,0.216802,0.960205,8.247556e-01
0.064,6,3,0.023598,0.192524,0.216122,0.962500,8.248744e-01
0.064,7,1,0.024197,0.192009,0.216206,0.960693,8.252994e-01
0.064,7,2,0.023708,0.191761,0.215470,0.960449,8.255039e-01
0.064,7,3,0.022682,0.190980,0.213662,0.966071,8.261492e-01
0.064,8,1,0.023179,0.190831,0.214010,0.961426,8.262719e-01
0.064,8,2,0.022652,0.190137,0.212789,0.966309,8.268462e-01
0.064,8,3,0.023257,0.190154,0.213411,0.958631,8.268319e-01
0.064,9,1,0.023249,0.189223,0.212472,0.957520,8.276020e-01
0.064,9,2,0.022020,0.189394,0.211414,0.966064,8.274605e-01
0.064,9,3,0.022047,0.188759,0.210806,0.964583,8.279858e-01
0.064,10,1,0.022116,0.188213,0.210328,0.961426,8.284384e-01
0.064,10,2,0.021409,0.187585,0.208995,0.965332,8.289583e-01
0.064,10,3,0.022398,0.187925,0.210323,0.961310,8.286768e-01
0.064,11,1,0.021398,0.187339,0.208737,0.963623,8.291626e-01
0.064,11,2,0.021237,0.186536,0.207773,0.965820,8.298285e-01
0.064,11,3,0.021816,0.185996,0.207812,0.959821,8.302766e-01
0.064,12,1,0.021039,0.185948,0.206986,0.961670,8.303170e-01
0.064,12,2,0.020410,0.185225,0.205636,0.968018,8.309169e-01
0.064,12,3,0.021640,0.185029,0.206669,0.961310,8.310800e-01
0.064,13,1,0.020392,0.184548,0.204940,0.965332,8.314799e-01
0.064,13,2,0.020713,0.184231,0.204944,0.964111,8.317434e-01
0.064,13,3,0.020453,0.183707,0.204160,0.963988,8.321795e-01
0.064,14,1,0.020262,0.183067,0.203329,0.963379,8.327125e-01
0.064,14,2,0.019346,0.182763,0.202110,0.969727,8.329654e-01
0.064,14,3,0.020732,0.183085,0.203817,0.960714,8.326974e-01
0.064,15,1,0.020169,0.182005,0.202174,0.962402,8.335975e-01
0.064,15,2,0.019241,0.181726,0.200967,0.967773,8.338297e-01
0.064,15,3,0.019505,0.181439,0.200944,0.964881,8.340691e-01
0.064,16,1,0.019522,0.180929,0.200451,0.966553,8.344947e-01
0.064,16,2,0.019505,0.180784,0.200288,0.964355,8.346156e-01
0.064,16,3,0.018551,0.179711,0.198262,0.964881,8.355114e-01
0.064,17,1,0.018593,0.179682,0.198275,0.966797,8.355360e-01
0.064,17,2,0.018810,0.179111,0.197921,0.967041,8.360128e-01
0.064,17,3,0.019156,0.179096,0.198253,0.963988,8.360253e-01
0.064,18,1,0.018697,0.178405,0.197102,0.965820,8.366034e-01
0.064,18,2,0.018549,0.178116,0.196665,0.967285,8.368451e-01
0.064,18,3,0.018030,0.177707,0.195737,0.966369,8.371877e-01
0.064,19,1,0.017924,0.177159,0.195084,0.967773,8.376462e-01
0.064,19,2,0.017998,0.176745,0.194742,0.966553,8.379938e-01
0.064,19,3,0.018410,0.176758,0.195168,0.965179,8.379826e-01
0.064,20,1,0.017646,0.175962,0.193608,0.967041,8.386497e-01
0.064,20,2,0.018117,0.175384,0.193502,0.964600,8.391344e-01
0.064,20,3,0.017424,0.175765,0.193189,0.968452,8.388150e-01
0.064,21,1,0.017168,0.174667,0.191835,0.968994,8.397363e-01
0.064,21,2,0.017651,0.174669,0.192320,0.966553,8.397351e-01
0.064,21,3,0.017442,0.174134,0.191577,0.964583,8.401841e-01
0.064,22,1,0.017213,0.173868,0.191081,0.968262,8.404079e-01
0.064,22,2,0.017060,0.173181,0.190241,0.968262,8.409854e-01
0.064,22,3,0.016968,0.172870,0.189838,0.966071,8.412466e-01
